protocol_version,split_id,subject_id,budget_nights,night_id,night_ordinal,device_id,session_id,sensor_phase,channel_quality_phase,partition,primary_test,start_timestamp,end_timestamp,n_rows
v1.0,v1.0_personalization,User07,1,D0057,56,unknown,User07|unknown|S0057,not_applicable,normal,test,1,D0057 20:14:17,D0058 01:14:20,6002
v1.0,v1.0_personalization,User07,1,D0058,57,unknown,User07|unknown|S0058,not_applicable,normal,test,1,D0058 19:30:41,D0059 01:00:42,6602
v1.0,v1.0_personalization,User07,1,D0059,58,unknown,User07|unknown|S0059,not_applicable,normal,test,1,D0059 19:22:10,D0060 02:22:13,8402
v1.0,v1.0_personalization,User07,1,D0060,59,unknown,User07|unknown|S0060,not_applicable,normal,test,1,D0060 21:00:19,D0061 02:30:20,6602
v1.0,v1.0_personalization,User07,1,D0061,60,unknown,User07|unknown|S0061,not_applicable,normal,test,1,D0061 21:07:09,D0062 02:07:09,6001
v1.0,v1.0_personalization,User07,1,D0062,61,unknown,User07|unknown|S0062,not_applicable,normal,test,1,D0062 18:56:48,D0063 02:56:51,9602
v1.0,v1.0_personalization,User07,1,D0065,62,unknown,User07|unknown|S0063,not_applicable,normal,test,1,D0065 19:18:36,D0066 02:18:36,8401
v1.0,v1.0_personalization,User07,1,D0067,63,unknown,User07|unknown|S0064,not_applicable,normal,test,1,D0067 20:28:37,D0068 02:28:41,7202
v1.0,v1.0_personalization,User07,1,D0068,64,unknown,User07|unknown|S0065,not_applicable,normal,test,1,D0068 18:00:50,D0069 02:30:55,10203
v1.0,v1.0_personalization,User07,1,D0069,65,unknown,User07|unknown|S0066,not_applicable,normal,test,1,D0069 17:20:31,D0070 02:20:38,10804
v1.0,v1.0_personalization,User07,1,D0070,66,unknown,User07|unknown|S0067,not_applicable,normal,test,1,D0070 17:27:21,D0071 02:27:19,10801
v1.0,v1.0_personalization,User07,1,D0071,67,unknown,User07|unknown|S0068,not_applicable,normal,test,1,D0071 19:14:16,D0072 01:14:18,7201
v1.0,v1.0_personalization,User07,1,D0073,68,unknown,User07|unknown|S0069,not_applicable,normal,test,1,D0073 18:49:22,D0074 02:19:30,9003
v1.0,v1.0_personalization,User07,1,D0074,69,unknown,User07|unknown|S0070,not_applicable,normal,test,1,D0074 18:15:05,D0075 02:15:12,9603
v1.0,v1.0_personalization,User07,1,D0075,70,unknown,User07|unknown|S0071,not_applicable,normal,test,1,D0075 19:04:29,D0076 02:34:35,9003
v1.0,v1.0_personalization,User07,1,D0076,71,unknown,User07|unknown|S0072,not_applicable,normal,test,1,D0076 19:39:30,D0077 06:09:28,12601
v1.0,v1.0_personalization,User07,1,D0077,72,unknown,User07|unknown|S0073,not_applicable,normal,test,1,D0077 17:40:07,D0078 01:40:09,9602
v1.0,v1.0_personalization,User07,1,D0078,73,unknown,User07|unknown|S0074,not_applicable,normal,test,1,D0078 19:16:24,D0079 07:46:33,14984
v1.0,v1.0_personalization,User07,1,D0079,74,unknown,User07|unknown|S0075,not_applicable,normal,test,1,D0079 19:29:23,D0080 03:29:30,9602
v1.0,v1.0_personalization,User07,1,D0080,75,unknown,User07|unknown|S0076,not_applicable,normal,test,1,D0080 18:53:25,D0081 02:53:29,9602
v1.0,v1.0_personalization,User07,1,D0081,76,unknown,User07|unknown|S0077,not_applicable,normal,test,1,D0081 20:08:03,D0082 02:38:06,7802
v1.0,v1.0_personalization,User07,1,D0081,76,unknown,User07|unknown|S0078,not_applicable,normal,test,1,D0082 07:04:25,D0082 11:59:58,5912
v1.0,v1.0_personalization,User07,1,D0082,77,unknown,User07|unknown|S0078,not_applicable,normal,test,1,D0082 12:00:00,D0083 01:04:36,15693
v1.0,v1.0_personalization,User07,1,D0082,77,unknown,User07|unknown|S0079,not_applicable,normal,test,1,D0083 06:34:33,D0083 11:59:59,6510
v1.0,v1.0_personalization,User07,1,D0083,78,unknown,User07|unknown|S0079,not_applicable,normal,test,1,D0083 12:00:02,D0083 18:04:35,7292
v1.0,v1.0_personalization,User07,1,D0083,78,unknown,User07|unknown|S0080,not_applicable,normal,test,1,D0083 19:48:30,D0084 02:18:36,7803
v1.0,v1.0_personalization,User07,1,D0084,79,unknown,User07|unknown|S0081,not_applicable,normal,test,1,D0084 17:55:29,D0085 02:25:32,9902
v1.0,v1.0_personalization,User07,1,D0086,80,unknown,User07|unknown|S0082,not_applicable,normal,test,1,D0086 19:14:40,D0087 01:45:24,7119
v1.0,v1.0_personalization,User07,1,D0087,81,unknown,User07|unknown|S0083,not_applicable,normal,test,1,D0087 18:22:22,D0088 01:52:56,8005
v1.0,v1.0_personalization,User07,1,D0088,82,unknown,User07|unknown|S0084,not_applicable,normal,test,1,D0088 19:24:16,D0089 01:26:12,6531
v1.0,v1.0_personalization,User07,1,D0089,83,unknown,User07|unknown|S0085,not_applicable,normal,test,1,D0089 18:20:32,D0090 01:52:26,7605
v1.0,v1.0_personalization,User07,1,D0090,84,unknown,User07|unknown|S0086,not_applicable,normal,test,1,D0090 18:14:50,D0091 05:16:26,11900
v1.0,v1.0_personalization,User07,1,D0091,85,unknown,User07|unknown|S0087,not_applicable,normal,test,1,D0091 17:53:02,D0092 01:23:16,8063
v1.0,v1.0_personalization,User07,1,D0092,86,unknown,User07|unknown|S0088,not_applicable,normal,test,1,D0092 19:38:39,D0093 06:38:58,11600
v1.0,v1.0_personalization,User07,1,D0093,87,unknown,User07|unknown|S0089,not_applicable,normal,test,1,D0093 19:03:16,D0094 01:33:15,7156
v1.0,v1.0_personalization,User07,1,D0094,88,unknown,User07|unknown|S0090,not_applicable,normal,test,1,D0094 20:52:34,D0095 05:25:12,9294
v1.0,v1.0_personalization,User07,1,D0095,89,unknown,User07|unknown|S0091,not_applicable,normal,test,1,D0095 18:31:31,D0096 06:03:36,12543
v1.0,v1.0_personalization,User07,1,D0096,90,unknown,User07|unknown|S0092,not_applicable,normal,test,1,D0096 23:14:59,D0097 06:16:35,7224
v1.0,v1.0_personalization,User07,1,D0097,91,unknown,User07|unknown|S0093,not_applicable,normal,test,1,D0097 19:06:28,D0098 06:36:40,13141
v1.0,v1.0_personalization,User07,1,D0098,92,unknown,User07|unknown|S0094,not_applicable,normal,test,1,D0098 19:05:32,D0099 06:35:37,13803
v1.0,v1.0_personalization,User07,1,D0099,93,unknown,User07|unknown|S0095,not_applicable,normal,test,1,D0099 18:34:33,D0100 01:34:39,8403
v1.0,v1.0_personalization,User07,1,D0100,94,unknown,User07|unknown|S0096,not_applicable,normal,test,1,D0100 20:19:20,D0101 00:49:18,5400
v1.0,v1.0_personalization,User07,1,D0102,95,unknown,User07|unknown|S0097,not_applicable,normal,test,1,D0102 18:45:58,D0103 04:46:02,12002
v1.0,v1.0_personalization,User07,1,D0103,96,unknown,User07|unknown|S0098,not_applicable,normal,test,1,D0103 19:45:22,D0104 06:15:22,12601
v1.0,v1.0_personalization,User07,1,D0104,97,unknown,User07|unknown|S0099,not_applicable,normal,test,1,D0104 19:34:00,D0105 01:34:00,7201
v1.0,v1.0_personalization,User07,1,D0105,98,unknown,User07|unknown|S0100,not_applicable,normal,test,1,D0105 21:04:18,D0106 01:34:21,5402
v1.0,v1.0_personalization,User07,1,D0106,99,unknown,User07|unknown|S0101,not_applicable,normal,test,1,D0106 19:01:00,D0107 07:01:10,14405
v1.0,v1.0_personalization,User07,1,D0107,100,unknown,User07|unknown|S0102,not_applicable,normal,test,1,D0107 20:11:33,D0108 05:11:33,10801
v1.0,v1.0_personalization,User07,3,D0001,1,unknown,User07|unknown|S0001,not_applicable,normal,adaptation,0,D0001 19:00:58,D0002 07:01:03,14403
v1.0,v1.0_personalization,User07,3,D0002,2,unknown,User07|unknown|S0002,not_applicable,normal,adaptation,0,D0002 20:05:22,D0003 06:35:24,12602
v1.0,v1.0_personalization,User07,3,D0003,3,unknown,User07|unknown|S0003,not_applicable,normal,adaptation,0,D0003 19:14:28,D0004 06:14:30,13202
v1.0,v1.0_personalization,User07,3,D0004,4,unknown,User07|unknown|S0004,not_applicable,normal,buffer,0,D0004 19:36:32,D0005 06:06:36,12603
v1.0,v1.0_personalization,User07,3,D0005,5,unknown,User07|unknown|S0005,not_applicable,normal,test,0,D0005 22:45:45,D0006 05:45:45,8401
v1.0,v1.0_personalization,User07,3,D0006,6,unknown,User07|unknown|S0006,not_applicable,normal,test,0,D0006 20:33:02,D0007 07:03:06,12602
v1.0,v1.0_personalization,User07,3,D0007,7,unknown,User07|unknown|S0007,not_applicable,normal,test,0,D0007 19:36:24,D0008 06:06:27,12602
v1.0,v1.0_personalization,User07,3,D0008,8,unknown,User07|unknown|S0008,not_applicable,normal,test,0,D0008 18:45:10,D0009 06:45:10,14402
v1.0,v1.0_personalization,User07,3,D0009,9,unknown,User07|unknown|S0009,not_applicable,normal,test,0,D0009 20:02:22,D0010 06:02:23,12002
v1.0,v1.0_personalization,User07,3,D0011,10,unknown,User07|unknown|S0010,not_applicable,normal,test,0,D0011 19:41:35,D0012 05:41:38,12002
v1.0,v1.0_personalization,User07,3,D0012,11,unknown,User07|unknown|S0011,not_applicable,normal,test,0,D0012 20:00:39,D0013 06:30:41,12602
v1.0,v1.0_personalization,User07,3,D0013,12,unknown,User07|unknown|S0012,not_applicable,normal,test,0,D0013 20:23:59,D0014 06:24:00,11979
v1.0,v1.0_personalization,User07,3,D0014,13,unknown,User07|unknown|S0013,not_applicable,normal,test,0,D0014 20:10:32,D0015 05:10:34,10802
v1.0,v1.0_personalization,User07,3,D0015,14,unknown,User07|unknown|S0014,not_applicable,normal,test,0,D0015 22:22:52,D0016 02:22:49,4800
v1.0,v1.0_personalization,User07,3,D0015,14,unknown,User07|unknown|S0015,not_applicable,normal,test,0,D0016 06:22:25,D0016 06:22:52,10
v1.0,v1.0_personalization,User07,3,D0016,15,unknown,User07|unknown|S0016,not_applicable,normal,test,0,D0016 19:44:12,D0017 08:14:15,15002
v1.0,v1.0_personalization,User07,3,D0017,16,unknown,User07|unknown|S0017,not_applicable,normal,test,1,D0017 19:13:02,D0018 02:43:03,9002
v1.0,v1.0_personalization,User07,3,D0018,17,unknown,User07|unknown|S0018,not_applicable,normal,test,1,D0018 19:04:04,D0019 06:04:10,13203
v1.0,v1.0_personalization,User07,3,D0019,18,unknown,User07|unknown|S0019,not_applicable,normal,test,1,D0019 18:07:57,D0020 05:38:05,13803
v1.0,v1.0_personalization,User07,3,D0020,19,unknown,User07|unknown|S0020,not_applicable,normal,test,1,D0020 19:21:48,D0021 02:51:54,9004
v1.0,v1.0_personalization,User07,3,D0021,20,unknown,User07|unknown|S0021,not_applicable,normal,test,1,D0021 20:03:41,D0022 02:33:41,7802
v1.0,v1.0_personalization,User07,3,D0022,21,unknown,User07|unknown|S0022,not_applicable,normal,test,1,D0022 18:41:25,D0023 01:41:25,8401
v1.0,v1.0_personalization,User07,3,D0023,22,unknown,User07|unknown|S0023,not_applicable,normal,test,1,D0023 19:28:34,D0024 08:28:37,15602
v1.0,v1.0_personalization,User07,3,D0024,23,unknown,User07|unknown|S0024,not_applicable,normal,test,1,D0024 19:18:05,D0025 03:48:06,10202
v1.0,v1.0_personalization,User07,3,D0025,24,unknown,User07|unknown|S0025,not_applicable,normal,test,1,D0025 19:48:49,D0026 02:18:47,7801
v1.0,v1.0_personalization,User07,3,D0026,25,unknown,User07|unknown|S0026,not_applicable,normal,test,1,D0026 19:37:01,D0027 02:07:00,7801
v1.0,v1.0_personalization,User07,3,D0027,26,unknown,User07|unknown|S0027,not_applicable,normal,test,1,D0027 19:25:09,D0028 02:25:17,8404
v1.0,v1.0_personalization,User07,3,D0028,27,unknown,User07|unknown|S0028,not_applicable,normal,test,1,D0028 20:16:41,D0029 02:16:42,7201
v1.0,v1.0_personalization,User07,3,D0029,28,unknown,User07|unknown|S0029,not_applicable,normal,test,1,D0029 20:04:11,D0030 02:04:11,7201
v1.0,v1.0_personalization,User07,3,D0030,29,unknown,User07|unknown|S0030,not_applicable,normal,test,1,D0030 20:02:55,D0031 06:33:07,12605
v1.0,v1.0_personalization,User07,3,D0031,30,unknown,User07|unknown|S0031,not_applicable,normal,test,1,D0031 18:45:44,D0032 02:45:50,9603
v1.0,v1.0_personalization,User07,3,D0032,31,unknown,User07|unknown|S0032,not_applicable,normal,test,1,D0032 19:33:29,D0033 01:33:30,7201
v1.0,v1.0_personalization,User07,3,D0033,32,unknown,User07|unknown|S0033,not_applicable,normal,test,1,D0033 21:05:52,D0034 02:05:55,6002
v1.0,v1.0_personalization,User07,3,D0034,33,unknown,User07|unknown|S0034,not_applicable,normal,test,1,D0034 19:15:41,D0035 02:15:45,8402
v1.0,v1.0_personalization,User07,3,D0035,34,unknown,User07|unknown|S0035,not_applicable,normal,test,1,D0035 19:13:01,D0036 02:13:00,8401
v1.0,v1.0_personalization,User07,3,D0036,35,unknown,User07|unknown|S0036,not_applicable,normal,test,1,D0037 00:12:07,D0037 02:12:01,2400
v1.0,v1.0_personalization,User07,3,D0037,36,unknown,User07|unknown|S0037,not_applicable,normal,test,1,D0037 18:39:45,D0038 00:39:44,7201
v1.0,v1.0_personalization,User07,3,D0038,37,unknown,User07|unknown|S0038,not_applicable,normal,test,1,D0038 17:52:53,D0039 01:53:02,9604
v1.0,v1.0_personalization,User07,3,D0039,38,unknown,User07|unknown|S0039,not_applicable,normal,test,1,D0039 17:58:32,D0040 05:58:37,14403
v1.0,v1.0_personalization,User07,3,D0040,39,unknown,User07|unknown|S0040,not_applicable,normal,test,1,D0040 20:15:11,D0041 02:15:12,7202
v1.0,v1.0_personalization,User07,3,D0041,40,unknown,User07|unknown|S0041,not_applicable,normal,test,1,D0041 18:56:11,D0042 02:26:11,9002
v1.0,v1.0_personalization,User07,3,D0042,41,unknown,User07|unknown|S0042,not_applicable,normal,test,1,D0042 19:53:15,D0043 02:23:17,7441
v1.0,v1.0_personalization,User07,3,D0043,42,unknown,User07|unknown|S0043,not_applicable,normal,test,1,D0043 18:58:23,D0044 01:28:22,7801
v1.0,v1.0_personalization,User07,3,D0044,43,unknown,User07|unknown|S0044,not_applicable,normal,test,1,D0044 18:18:48,D0045 02:18:52,9602
v1.0,v1.0_personalization,User07,3,D0045,44,unknown,User07|unknown|S0045,not_applicable,normal,test,1,D0045 19:29:13,D0046 02:29:16,8402
v1.0,v1.0_personalization,User07,3,D0046,45,unknown,User07|unknown|S0046,not_applicable,normal,test,1,D0046 18:41:47,D0047 02:41:53,9603
v1.0,v1.0_personalization,User07,3,D0047,46,unknown,User07|unknown|S0047,not_applicable,normal,test,1,D0047 19:54:30,D0048 04:54:31,10802
v1.0,v1.0_personalization,User07,3,D0048,47,unknown,User07|unknown|S0048,not_applicable,normal,test,1,D0048 19:03:51,D0049 05:33:57,12603
v1.0,v1.0_personalization,User07,3,D0049,48,unknown,User07|unknown|S0049,not_applicable,normal,test,1,D0049 21:11:55,D0050 02:11:55,6001
v1.0,v1.0_personalization,User07,3,D0050,49,unknown,User07|unknown|S0050,not_applicable,normal,test,1,D0050 19:25:49,D0051 01:25:52,7202
v1.0,v1.0_personalization,User07,3,D0051,50,unknown,User07|unknown|S0051,not_applicable,normal,test,1,D0051 21:32:30,D0052 01:32:29,4800
v1.0,v1.0_personalization,User07,3,D0052,51,unknown,User07|unknown|S0052,not_applicable,normal,test,1,D0052 18:18:48,D0053 01:18:45,8401
v1.0,v1.0_personalization,User07,3,D0053,52,unknown,User07|unknown|S0053,not_applicable,normal,test,1,D0053 18:54:02,D0054 06:24:09,13804
v1.0,v1.0_personalization,User07,3,D0054,53,unknown,User07|unknown|S0054,not_applicable,normal,test,1,D0054 19:00:28,D0055 06:30:36,13804
v1.0,v1.0_personalization,User07,3,D0055,54,unknown,User07|unknown|S0055,not_applicable,normal,test,1,D0055 18:06:07,D0056 06:36:10,15003
v1.0,v1.0_personalization,User07,3,D0056,55,unknown,User07|unknown|S0056,not_applicable,normal,test,1,D0056 21:20:16,D0057 01:50:13,5401
v1.0,v1.0_personalization,User07,3,D0057,56,unknown,User07|unknown|S0057,not_applicable,normal,test,1,D0057 20:14:17,D0058 01:14:20,6002
v1.0,v1.0_personalization,User07,3,D0058,57,unknown,User07|unknown|S0058,not_applicable,normal,test,1,D0058 19:30:41,D0059 01:00:42,6602
v1.0,v1.0_personalization,User07,3,D0059,58,unknown,User07|unknown|S0059,not_applicable,normal,test,1,D0059 19:22:10,D0060 02:22:13,8402
v1.0,v1.0_personalization,User07,3,D0060,59,unknown,User07|unknown|S0060,not_applicable,normal,test,1,D0060 21:00:19,D0061 02:30:20,6602
v1.0,v1.0_personalization,User07,3,D0061,60,unknown,User07|unknown|S0061,not_applicable,normal,test,1,D0061 21:07:09,D0062 02:07:09,6001
v1.0,v1.0_personalization,User07,3,D0062,61,unknown,User07|unknown|S0062,not_applicable,normal,test,1,D0062 18:56:48,D0063 02:56:51,9602
v1.0,v1.0_personalization,User07,3,D0065,62,unknown,User07|unknown|S0063,not_applicable,normal,test,1,D0065 19:18:36,D0066 02:18:36,8401
v1.0,v1.0_personalization,User07,3,D0067,63,unknown,User07|unknown|S0064,not_applicable,normal,test,1,D0067 20:28:37,D0068 02:28:41,7202
v1.0,v1.0_personalization,User07,3,D0068,64,unknown,User07|unknown|S0065,not_applicable,normal,test,1,D0068 18:00:50,D0069 02:30:55,10203
v1.0,v1.0_personalization,User07,3,D0069,65,unknown,User07|unknown|S0066,not_applicable,normal,test,1,D0069 17:20:31,D0070 02:20:38,10804
v1.0,v1.0_personalization,User07,3,D0070,66,unknown,User07|unknown|S0067,not_applicable,normal,test,1,D0070 17:27:21,D0071 02:27:19,10801
v1.0,v1.0_personalization,User07,3,D0071,67,unknown,User07|unknown|S0068,not_applicable,normal,test,1,D0071 19:14:16,D0072 01:14:18,7201
v1.0,v1.0_personalization,User07,3,D0073,68,unknown,User07|unknown|S0069,not_applicable,normal,test,1,D0073 18:49:22,D0074 02:19:30,9003
v1.0,v1.0_personalization,User07,3,D0074,69,unknown,User07|unknown|S0070,not_applicable,normal,test,1,D0074 18:15:05,D0075 02:15:12,9603
v1.0,v1.0_personalization,User07,3,D0075,70,unknown,User07|unknown|S0071,not_applicable,normal,test,1,D0075 19:04:29,D0076 02:34:35,9003
v1.0,v1.0_personalization,User07,3,D0076,71,unknown,User07|unknown|S0072,not_applicable,normal,test,1,D0076 19:39:30,D0077 06:09:28,12601
v1.0,v1.0_personalization,User07,3,D0077,72,unknown,User07|unknown|S0073,not_applicable,normal,test,1,D0077 17:40:07,D0078 01:40:09,9602
v1.0,v1.0_personalization,User07,3,D0078,73,unknown,User07|unknown|S0074,not_applicable,normal,test,1,D0078 19:16:24,D0079 07:46:33,14984
v1.0,v1.0_personalization,User07,3,D0079,74,unknown,User07|unknown|S0075,not_applicable,normal,test,1,D0079 19:29:23,D0080 03:29:30,9602
v1.0,v1.0_personalization,User07,3,D0080,75,unknown,User07|unknown|S0076,not_applicable,normal,test,1,D0080 18:53:25,D0081 02:53:29,9602
v1.0,v1.0_personalization,User07,3,D0081,76,unknown,User07|unknown|S0077,not_applicable,normal,test,1,D0081 20:08:03,D0082 02:38:06,7802
v1.0,v1.0_personalization,User07,3,D0081,76,unknown,User07|unknown|S0078,not_applicable,normal,test,1,D0082 07:04:25,D0082 11:59:58,5912
v1.0,v1.0_personalization,User07,3,D0082,77,unknown,User07|unknown|S0078,not_applicable,normal,test,1,D0082 12:00:00,D0083 01:04:36,15693
v1.0,v1.0_personalization,User07,3,D0082,77,unknown,User07|unknown|S0079,not_applicable,normal,test,1,D0083 06:34:33,D0083 11:59:59,6510
v1.0,v1.0_personalization,User07,3,D0083,78,unknown,User07|unknown|S0079,not_applicable,normal,test,1,D0083 12:00:02,D0083 18:04:35,7292
v1.0,v1.0_personalization,User07,3,D0083,78,unknown,User07|unknown|S0080,not_applicable,normal,test,1,D0083 19:48:30,D0084 02:18:36,7803
v1.0,v1.0_personalization,User07,3,D0084,79,unknown,User07|unknown|S0081,not_applicable,normal,test,1,D0084 17:55:29,D0085 02:25:32,9902
v1.0,v1.0_personalization,User07,3,D0086,80,unknown,User07|unknown|S0082,not_applicable,normal,test,1,D0086 19:14:40,D0087 01:45:24,7119
v1.0,v1.0_personalization,User07,3,D0087,81,unknown,User07|unknown|S0083,not_applicable,normal,test,1,D0087 18:22:22,D0088 01:52:56,8005
v1.0,v1.0_personalization,User07,3,D0088,82,unknown,User07|unknown|S0084,not_applicable,normal,test,1,D0088 19:24:16,D0089 01:26:12,6531
v1.0,v1.0_personalization,User07,3,D0089,83,unknown,User07|unknown|S0085,not_applicable,normal,test,1,D0089 18:20:32,D0090 01:52:26,7605
v1.0,v1.0_personalization,User07,3,D0090,84,unknown,User07|unknown|S0086,not_applicable,normal,test,1,D0090 18:14:50,D0091 05:16:26,11900
v1.0,v1.0_personalization,User07,3,D0091,85,unknown,User07|unknown|S0087,not_applicable,normal,test,1,D0091 17:53:02,D0092 01:23:16,8063
v1.0,v1.0_personalization,User07,3,D0092,86,unknown,User07|unknown|S0088,not_applicable,normal,test,1,D0092 19:38:39,D0093 06:38:58,11600
v1.0,v1.0_personalization,User07,3,D0093,87,unknown,User07|unknown|S0089,not_applicable,normal,test,1,D0093 19:03:16,D0094 01:33:15,7156
v1.0,v1.0_personalization,User07,3,D0094,88,unknown,User07|unknown|S0090,not_applicable,normal,test,1,D0094 20:52:34,D0095 05:25:12,9294
v1.0,v1.0_personalization,User07,3,D0095,89,unknown,User07|unknown|S0091,not_applicable,normal,test,1,D0095 18:31:31,D0096 06:03:36,12543
v1.0,v1.0_personalization,User07,3,D0096,90,unknown,User07|unknown|S0092,not_applicable,normal,test,1,D0096 23:14:59,D0097 06:16:35,7224
v1.0,v1.0_personalization,User07,3,D0097,91,unknown,User07|unknown|S0093,not_applicable,normal,test,1,D0097 19:06:28,D0098 06:36:40,13141
v1.0,v1.0_personalization,User07,3,D0098,92,unknown,User07|unknown|S0094,not_applicable,normal,test,1,D0098 19:05:32,D0099 06:35:37,13803
v1.0,v1.0_personalization,User07,3,D0099,93,unknown,User07|unknown|S0095,not_applicable,normal,test,1,D0099 18:34:33,D0100 01:34:39,8403
v1.0,v1.0_personalization,User07,3,D0100,94,unknown,User07|unknown|S0096,not_applicable,normal,test,1,D0100 20:19:20,D0101 00:49:18,5400
v1.0,v1.0_personalization,User07,3,D0102,95,unknown,User07|unknown|S0097,not_applicable,normal,test,1,D0102 18:45:58,D0103 04:46:02,12002
v1.0,v1.0_personalization,User07,3,D0103,96,unknown,User07|unknown|S0098,not_applicable,normal,test,1,D0103 19:45:22,D0104 06:15:22,12601
v1.0,v1.0_personalization,User07,3,D0104,97,unknown,User07|unknown|S0099,not_applicable,normal,test,1,D0104 19:34:00,D0105 01:34:00,7201
v1.0,v1.0_personalization,User07,3,D0105,98,unknown,User07|unknown|S0100,not_applicable,normal,test,1,D0105 21:04:18,D0106 01:34:21,5402
v1.0,v1.0_personalization,User07,3,D0106,99,unknown,User07|unknown|S0101,not_applicable,normal,test,1,D0106 19:01:00,D0107 07:01:10,14405
v1.0,v1.0_personalization,User07,3,D0107,100,unknown,User07|unknown|S0102,not_applicable,normal,test,1,D0107 20:11:33,D0108 05:11:33,10801
v1.0,v1.0_personalization,User07,7,D0001,1,unknown,User07|unknown|S0001,not_applicable,normal,adaptation,0,D0001 19:00:58,D0002 07:01:03,14403
v1.0,v1.0_personalization,User07,7,D0002,2,unknown,User07|unknown|S0002,not_applicable,normal,adaptation,0,D0002 20:05:22,D0003 06:35:24,12602
v1.0,v1.0_personalization,User07,7,D0003,3,unknown,User07|unknown|S0003,not_applicable,normal,adaptation,0,D0003 19:14:28,D0004 06:14:30,13202
v1.0,v1.0_personalization,User07,7,D0004,4,unknown,User07|unknown|S0004,not_applicable,normal,adaptation,0,D0004 19:36:32,D0005 06:06:36,12603
v1.0,v1.0_personalization,User07,7,D0005,5,unknown,User07|unknown|S0005,not_applicable,normal,adaptation,0,D0005 22:45:45,D0006 05:45:45,8401
v1.0,v1.0_personalization,User07,7,D0006,6,unknown,User07|unknown|S0006,not_applicable,normal,adaptation,0,D0006 20:33:02,D0007 07:03:06,12602
v1.0,v1.0_personalization,User07,7,D0007,7,unknown,User07|unknown|S0007,not_applicable,normal,adaptation,0,D0007 19:36:24,D0008 06:06:27,12602
v1.0,v1.0_personalization,User07,7,D0008,8,unknown,User07|unknown|S0008,not_applicable,normal,buffer,0,D0008 18:45:10,D0009 06:45:10,14402
v1.0,v1.0_personalization,User07,7,D0009,9,unknown,User07|unknown|S0009,not_applicable,normal,test,0,D0009 20:02:22,D0010 06:02:23,12002
v1.0,v1.0_personalization,User07,7,D0011,10,unknown,User07|unknown|S0010,not_applicable,normal,test,0,D0011 19:41:35,D0012 05:41:38,12002
v1.0,v1.0_personalization,User07,7,D0012,11,unknown,User07|unknown|S0011,not_applicable,normal,test,0,D0012 20:00:39,D0013 06:30:41,12602
v1.0,v1.0_personalization,User07,7,D0013,12,unknown,User07|unknown|S0012,not_applicable,normal,test,0,D0013 20:23:59,D0014 06:24:00,11979
v1.0,v1.0_personalization,User07,7,D0014,13,unknown,User07|unknown|S0013,not_applicable,normal,test,0,D0014 20:10:32,D0015 05:10:34,10802
v1.0,v1.0_personalization,User07,7,D0015,14,unknown,User07|unknown|S0014,not_applicable,normal,test,0,D0015 22:22:52,D0016 02:22:49,4800
v1.0,v1.0_personalization,User07,7,D0015,14,unknown,User07|unknown|S0015,not_applicable,normal,test,0,D0016 06:22:25,D0016 06:22:52,10
v1.0,v1.0_personalization,User07,7,D0016,15,unknown,User07|unknown|S0016,not_applicable,normal,test,0,D0016 19:44:12,D0017 08:14:15,15002
v1.0,v1.0_personalization,User07,7,D0017,16,unknown,User07|unknown|S0017,not_applicable,normal,test,1,D0017 19:13:02,D0018 02:43:03,9002
v1.0,v1.0_personalization,User07,7,D0018,17,unknown,User07|unknown|S0018,not_applicable,normal,test,1,D0018 19:04:04,D0019 06:04:10,13203
v1.0,v1.0_personalization,User07,7,D0019,18,unknown,User07|unknown|S0019,not_applicable,normal,test,1,D0019 18:07:57,D0020 05:38:05,13803
v1.0,v1.0_personalization,User07,7,D0020,19,unknown,User07|unknown|S0020,not_applicable,normal,test,1,D0020 19:21:48,D0021 02:51:54,9004
v1.0,v1.0_personalization,User07,7,D0021,20,unknown,User07|unknown|S0021,not_applicable,normal,test,1,D0021 20:03:41,D0022 02:33:41,7802
v1.0,v1.0_personalization,User07,7,D0022,21,unknown,User07|unknown|S0022,not_applicable,normal,test,1,D0022 18:41:25,D0023 01:41:25,8401
v1.0,v1.0_personalization,User07,7,D0023,22,unknown,User07|unknown|S0023,not_applicable,normal,test,1,D0023 19:28:34,D0024 08:28:37,15602
v1.0,v1.0_personalization,User07,7,D0024,23,unknown,User07|unknown|S0024,not_applicable,normal,test,1,D0024 19:18:05,D0025 03:48:06,10202
v1.0,v1.0_personalization,User07,7,D0025,24,unknown,User07|unknown|S0025,not_applicable,normal,test,1,D0025 19:48:49,D0026 02:18:47,7801
v1.0,v1.0_personalization,User07,7,D0026,25,unknown,User07|unknown|S0026,not_applicable,normal,test,1,D0026 19:37:01,D0027 02:07:00,7801
v1.0,v1.0_personalization,User07,7,D0027,26,unknown,User07|unknown|S0027,not_applicable,normal,test,1,D0027 19:25:09,D0028 02:25:17,8404
v1.0,v1.0_personalization,User07,7,D0028,27,unknown,User07|unknown|S0028,not_applicable,normal,test,1,D0028 20:16:41,D0029 02:16:42,7201
v1.0,v1.0_personalization,User07,7,D0029,28,unknown,User07|unknown|S0029,not_applicable,normal,test,1,D0029 20:04:11,D0030 02:04:11,7201
v1.0,v1.0_personalization,User07,7,D0030,29,unknown,User07|unknown|S0030,not_applicable,normal,test,1,D0030 20:02:55,D0031 06:33:07,12605
